AREA,PERIMETER,SONWESTS_,SONWESTS_I,ISO_,SOVID_NEW,ISOC,SUID,NEWSUID,ISOC,SUID,SOILMAPUNI,SOIL1,PROP1,PRID1,SOIL2,PROP2,PRID2,SOIL3,PROP3,PRID3,SOIL4,PROP4,PRID4,SOIL5,PROP5,PRID5,SOIL6,PROP6,PRID6,SOIL7,PROP7,PRID7,SOIL8,PROP8,PRID8,SOIL9,PROP9,PRID9,SOIL10,PROP10,PRID10,longitude,latitude
0.020421,0.733049,93,92,EE,EE0081,EE,81.0,EE81,EE,81.0,HSf1 [EE81],HSf,100.0,EE0081RR081,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.128803251993734,58.50968827961136
0.105929,2.920469,94,93,EE,EE0082,EE,82.0,EE82,EE,82.0,LVk4CMc4GLe4HSs4 [EE82],LVk,35.0,EE0082R1693,CMc,20.0,EE0059R1656,GLe,25.0,EE0103R1791,HSs,20.0,EE0082RR082,,,,,,,,,,,,,,,,,,,25.716169665789902,58.4098125296022
0.02607,1.064924,95,94,EE,EE0084,EE,84.0,EE84,EE,84.0,GLe2CMg5HSf5 [EE84],GLe,70.0,EE0039R2033,CMg,15.0,EE0009R1616,HSf,15.0,EE0084RR084,,,,,,,,,,,,,,,,,,,,,,25.763973323336966,58.50354158832189
0.024159,1.313107,96,95,EE,EE0083,EE,83.0,EE83,EE,83.0,PZc3GLe5HSf4PZh5 [EE83],PZc,40.0,EE0076R1783,GLe,15.0,EE0076R1621,HSf,30.0,EE0083RR083,PZh,15.0,EE0044PRT14,,,,,,,,,,,,,,,,,,,22.313906830143715,58.45083105774322
0.000183,0.06634,97,96,EE,EE0070,EE,70.0,EE70,EE,70.0,RGc3GLe3LPk4 [EE70],RGc,40.0,EE0102R1643,GLe,40.0,EE0073R1638,LPk,20.0,EE0070PRM01,,,,,,,,,,,,,,,,,,,,,,23.43886479349781,58.54749747807809
0.012162,0.520039,98,97,EE,EE0085,EE,85.0,EE85,EE,85.0,RGc3GLe4HSs4 [EE85],RGc,45.0,EE0102R1643,GLe,35.0,EE0073R1638,HSs,20.0,EE0085RR085,,,,,,,,,,,,,,,,,,,,,,22.183905902262584,58.47244909166242
0.034665,1.779824,99,98,EE,EE0087,EE,87.0,EE87,EE,87.0,CMc3RGc5GLe4HSs5 [EE87],CMc,50.0,EE0087R1636,RGc,15.0,EE0102R1643,GLe,20.0,EE0073R1638,HSs,15.0,EE0087RR087,,,,,,,,,,,,,,,,,,,22.72226880703127,58.40601714131496
0.000255,0.066012,100,99,EE,EE0070,EE,70.0,EE70,EE,70.0,RGc3GLe3LPk4 [EE70],RGc,40.0,EE0102R1643,GLe,40.0,EE0073R1638,LPk,20.0,EE0070PRM01,,,,,,,,,,,,,,,,,,,,,,23.267066345639662,58.5322108254896
0.01558,0.525653,101,100,EE,EE0091,EE,91.0,EE91,EE,91.0,HSf1 [EE91],HSf,100.0,EE0091RR091,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.10145598239869,58.464063179263796
0.000407,0.08806,102,101,EE,EE0070,EE,70.0,EE70,EE,70.0,RGc3GLe3LPk4 [EE70],RGc,40.0,EE0102R1643,GLe,40.0,EE0073R1638,LPk,20.0,EE0070PRM01,,,,,,,,,,,,,,,,,,,,,,23.376474318885922,58.51779751751166
0.017937,1.512047,103,102,EE,EE0093,EE,93.0,EE93,EE,93.0,RGc2GLe3 [EE93],RGc,60.0,EE0102R1643,GLe,40.0,EE0073R1638,,,,,,,,,,,,,,,,,,,,,,,,,23.12598450678497,58.44548983723109
0.011414,0.643782,104,103,EE,EE0088,EE,88.0,EE88,EE,88.0,RGc3GLe3LPk4 [EE88],RGc,40.0,EE0102R1643,GLe,40.0,EE0073R1638,LPk,20.0,EE0070PRM01,,,,,,,,,,,,,,,,,,,,,,21.974240185703366,58.46475845901687
0.044059,1.401915,105,104,EE,EE0092,EE,92.0,EE92,EE,92.0,HSf1 [EE92],HSf,100.0,EE0092RR092,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.21231445971002,58.37498313306678
0.017027,0.90592,106,105,EE,EE0096,EE,96.0,EE96,EE,96.0,HSf1 [EE96],HSf,100.0,EE0096RR096,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.961157999184437,58.33168693346206
0.009918,0.383597,107,106,EE,EE0097,EE,97.0,EE97,EE,97.0,HSf1 [EE97],HSf,100.0,EE0097RR097,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.122905209200226,58.39682306045725
0.121913,3.80307,108,107,EE,EE0095,EE,95.0,EE95,EE,95.0,GLe2RGc5HSs5 [EE95],GLe,70.0,EE0073R1638,RGc,15.0,EE0102R1643,HSs,15.0,EE0095RR095,,,,,,,,,,,,,,,,,,,,,,22.20266027004196,58.222034119669075
0.000132,0.058485,109,108,EE,EE0093,EE,93.0,EE93,EE,93.0,RGc2GLe3 [EE93],RGc,60.0,EE0102R1643,GLe,40.0,EE0073R1638,,,,,,,,,,,,,,,,,,,,,,,,,23.284038408482832,58.42975515046452
0.00537,0.374637,110,109,EE,EEns6,,,EEns6,,,UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.515604922982202,58.387168037309124
0.004446,0.270492,111,110,EE,EEns6,,,EEns6,,,UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.715133965032997,58.377482201249855
0.041477,1.055455,112,111,EE,EEns1,,,EEns1,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.04516434529317,58.29061718533993
0.001568,0.250615,113,112,EE,EE0095,EE,95.0,EE95,EE,95.0,GLe2RGc5HSs5 [EE95],GLe,70.0,EE0073R1638,RGc,15.0,EE0102R1643,HSs,15.0,EE0095RR095,,,,,,,,,,,,,,,,,,,,,,21.863983898157777,58.38410914028491
0.049964,1.465985,114,113,EE,EE0101,EE,101.0,EE101,EE,101.0,LVk4CMc4GLe4HSs4 [EE101],LVk,35.0,EE0101R1426A,CMc,20.0,EE0059R1656,GLe,25.0,EE0103R1791,HSs,20.0,EE0101RR101,,,,,,,,,,,,,,,,,,,26.260530190689423,58.26334356053286
0.286161,2.932813,115,114,EE,EE0103,EE,103.0,EE103,EE,103.0,LVj3PLe4GLe4HSs5 [EE103],LVj,45.0,EE0103R1692,PLe,20.0,EE0120R1477,GLe,20.0,EE0103R1791,HSs,15.0,EE0103RR103,,,,,,,,,,,,,,,,,,,25.651104639561215,58.124569044301474
0.0037,0.31348,116,115,EE,EE0102,EE,102.0,EE102,EE,102.0,RGc2GLe3 [EE102],RGc,60.0,EE0102R1643,GLe,40.0,EE0073R1638,,,,,,,,,,,,,,,,,,,,,,,,,22.909208456873884,58.33895484438092
0.000119,0.049946,117,116,EE,EE0069,EE,69.0,EE69,EE,69.0,GLe2HSs4 [EE69],GLe,70.0,EE0076R1621,HSs,30.0,EE0069RR069,,,,,,,,,,,,,,,,,,,,,,,,,23.782159090737245,58.33962247030835
0.00015,0.064432,118,117,EE,EE0095,EE,95.0,EE95,EE,95.0,GLe2RGc5HSs5 [EE95],GLe,70.0,EE0073R1638,RGc,15.0,EE0102R1643,HSs,15.0,EE0095RR095,,,,,,,,,,,,,,,,,,,,,,21.78787184831382,58.33793716013054
0.025885,1.251565,119,118,EE,EE0104,EE,104.0,EE104,EE,104.0,PZc3GLe5HSf4PZh5 [EE104],PZc,40.0,EE0104R1998,GLe,15.0,EE0013R0002,HSf,30.0,EE0104RR104,PZh,15.0,EE0052R1882,,,,,,,,,,,,,,,,,,,27.242382926975925,58.241799532183144
0.094023,2.74179,120,119,EE,EE0106,EE,106.0,EE106,EE,106.0,GLe2CMg5HSs5 [EE106],GLe,70.0,EE0076R1923,CMg,15.0,EE0106R1697,HSs,15.0,EE0106RR106,,,,,,,,,,,,,,,,,,,,,,24.913317488761777,58.08445928049352
0.025149,1.149818,121,120,EE,EE0102,EE,102.0,EE102,EE,102.0,RGc2GLe3 [EE102],RGc,60.0,EE0102R1643,GLe,40.0,EE0073R1638,,,,,,,,,,,,,,,,,,,,,,,,,22.657368958787394,58.27657742390057
0.134385,2.929139,122,121,EE,EE0109,EE,109.0,EE109,EE,109.0,LVj3LVk4PZh4HSs4 [EE109],LVj,40.0,EE0109R1997,LVk,20.0,EE0052R1797A,PZh,20.0,EE0052R1577,HSs,20.0,EE0109RR109,,,,,,,,,,,,,,,,,,,26.535687229598427,58.046396336860425
0.000546,0.127406,123,122,EE,EE0069,EE,69.0,EE69,EE,69.0,GLe2HSs4 [EE69],GLe,70.0,EE0076R1621,HSs,30.0,EE0069RR069,,,,,,,,,,,,,,,,,,,,,,,,,24.126892292198075,58.21695843705428
0.016362,0.583491,124,123,EE,EE0110,EE,110.0,EE110,EE,110.0,GLe2CMg5HSf5 [EE110],GLe,70.0,EE0052R1781,CMg,15.0,EE0106R1697,HSf,15.0,EE0110RR110,,,,,,,,,,,,,,,,,,,,,,27.379214833227113,58.172481523115
0.00016,0.065346,125,124,EE,EE0102,EE,102.0,EE102,EE,102.0,RGc2GLe3 [EE102],RGc,60.0,EE0102R1643,GLe,40.0,EE0073R1638,,,,,,,,,,,,,,,,,,,,,,,,,22.589730968365245,58.20035422205334
0.032403,1.324601,126,125,EE,EE0111,EE,111.0,EE111,EE,111.0,LVj3PLe4GLe4HSs5 [EE111],LVj,45.0,EE0109R1997,PLe,20.0,EE0120R1477,GLe,20.0,EE0052R1781,HSs,15.0,EE0111RR111,,,,,,,,,,,,,,,,,,,26.273569436855862,58.082881717743945
0.01815,0.626153,127,126,EE,EE0112,EE,112.0,EE112,EE,112.0,PZh3PZc5HSs3 [EE112],PZh,45.0,EE0052R1882,PZc,15.0,EE0104R1998,HSs,40.0,EE0112RR112,,,,,,,,,,,,,,,,,,,,,,26.103541738415018,58.066961481886764
0.001494,0.181411,128,127,EE,EE0102,EE,102.0,EE102,EE,102.0,RGc2GLe3 [EE102],RGc,60.0,EE0102R1643,GLe,40.0,EE0073R1638,,,,,,,,,,,,,,,,,,,,,,,,,22.507435834846923,58.1536588801945
0.002571,0.213093,129,128,EE,EE0069,EE,69.0,EE69,EE,69.0,GLe2HSs4 [EE69],GLe,70.0,EE0076R1621,HSs,30.0,EE0069RR069,,,,,,,,,,,,,,,,,,,,,,,,,23.9848639160206,58.12766803470107
7.4e-05,0.039979,130,129,EE,EE0102,EE,102.0,EE102,EE,102.0,RGc2GLe3 [EE102],RGc,60.0,EE0102R1643,GLe,40.0,EE0073R1638,,,,,,,,,,,,,,,,,,,,,,,,,22.47180954661518,58.14338596461133
2.87112,23.05584,131,318,LV,LV0005,LV,5.0,LV5,LV,5.0,GLe4LVh4LVj5PZh4ARh4LVj5 [LV5],GLe,23.0,LV3,LVh,20.0,LV5,LVj,10.0,LV-SMU12,PZh,23.0,LV-SMU4,ARh,20.0,LV1,LVj,4.0,LV-SMU12,,,,,,,,,,,,,24.698971246050757,57.04504620467279
0.094296,2.078723,132,319,LV,LV0007,LV,7.0,LV7,LV,7.0,LVj1 [LV7],LVj,100.0,LV-SMU12,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53132199016332,57.89599540240935
0.071295,2.750401,133,130,EE,EE0114,EE,114.0,EE114,EE,114.0,PZh3PZc5HSf3 [EE114],PZh,45.0,EE0052R1577,PZc,15.0,EE0104R1998,HSf,40.0,EE0114RR114,,,,,,,,,,,,,,,,,,,,,,27.506043180697972,57.892884717974965
0.015808,0.74104,134,131,EE,EE0118,EE,118.0,EE118,EE,118.0,PZh2PZc4 [EE118],PZh,75.0,EE0052R1577,PZc,25.0,EE0104R1998,,,,,,,,,,,,,,,,,,,,,,,,,26.662077745737506,57.96303633732401
0.040147,2.347405,135,132,EE,EE0119,EE,119.0,EE119,EE,119.0,GLe2PLe5HSs5 [EE119],GLe,70.0,EE0052R1820,PLe,15.0,EE0052R1819,HSs,15.0,EE0119RR119,,,,,,,,,,,,,,,,,,,,,,26.226735731402364,57.880675486525156
0.050798,2.404643,136,133,EE,EE0120,EE,120.0,EE120,EE,120.0,LVj3PLe4GLe4HSs5 [EE120],LVj,45.0,EE0103R1692,PLe,20.0,EE0120R1477,GLe,20.0,EE0052R1820,HSs,15.0,EE0120RR120,,,,,,,,,,,,,,,,,,,26.320138939027032,57.83790024841342
0.942752,14.88309,137,320,LV,LV0002,LV,2.0,LV2,LV,2.0,PZh3GLe2 [LV2],PZh,40.0,LV-SMU4,GLe,60.0,LV3,,,,,,,,,,,,,,,,,,,,,,,,,22.681397831673394,57.02647299297688
0.018055,1.078265,138,134,EE,EE0122,EE,122.0,EE122,EE,122.0,PZh3HSf3PZc5 [EE122],PZh,45.0,EE0052R1577,HSf,40.0,EE0122RR122,PZc,15.0,EE0103R1629,,,,,,,,,,,,,,,,,,,,,,25.92037558843335,57.88211283044889
0.004148,0.338733,139,321,LV,LV0001,LV,1.0,LV1,LV,1.0,ARh1 [LV1],ARh,100.0,LV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.36165099127,57.81462758465221
0.052705,1.44058,140,135,EE,EE0123,EE,123.0,EE123,EE,123.0,GLe3PZc5PZh5HSf5 [EE123],GLe,55.0,EE0052R1820,PZc,15.0,EE0103R1629,PZh,15.0,EE0052R1882,HSf,15.0,EE0123RR123,,,,,,,,,,,,,,,,,,,26.70103010083761,57.743816538354395
0.017191,1.007993,141,136,EE,EE0124,EE,124.0,EE124,EE,124.0,LVj3PLe4GLe4HSs5 [EE124],LVj,45.0,EE0125R0348,PLe,20.0,EE0052R1819,GLe,20.0,EE0052R1781,HSs,15.0,EE0124RR124,,,,,,,,,,,,,,,,,,,27.434007301212155,57.75433750754306
0.050259,1.622369,142,137,EE,EE0126,EE,126.0,EE126,EE,126.0,PZh3HSf3PZc5 [EE126],PZh,45.0,EE0052R1577,HSf,40.0,EE0126RR126,PZc,15.0,EE0103R1629,,,,,,,,,,,,,,,,,,,,,,26.379769844696348,57.68653793971826
0.00177,0.190904,143,138,EE,EE0102,EE,102.0,EE102,EE,102.0,RGc2GLe3 [EE102],RGc,60.0,EE0102R1643,GLe,40.0,EE0073R1638,,,,,,,,,,,,,,,,,,,,,,,,,23.238998542478434,57.799492346918946
0.076258,1.65843,144,139,EE,EE0125,EE,125.0,EE125,EE,125.0,LVj3PZh4LVk4HSs4 [EE125],LVj,40.0,EE0125R0348,PZh,20.0,EE0052R1577,LVk,20.0,EE0125R1280,HSs,20.0,EE0125RR125,,,,,,,,,,,,,,,,,,,27.124671099098585,57.71399937670244
0.031853,1.313627,145,140,EE,EE0127,EE,127.0,EE127,EE,127.0,LVj3PLe4GLe4HSs5 [EE127],LVj,45.0,EE0127R1706,PLe,20.0,EE0052R1819,GLe,20.0,EE0052R1820,HSs,15.0,EE0127RR127,,,,,,,,,,,,,,,,,,,26.684943802650352,57.64009532741711
0.375538,12.55417,146,322,LV,LV0001,LV,1.0,LV1,LV,1.0,ARh1 [LV1],ARh,100.0,LV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.571641640868883,57.18841114759863
0.022946,0.879829,147,141,EE,EE0128,EE,128.0,EE128,EE,128.0,PZh3PZc5PZc4HSf4 [EE128],PZh,45.0,EE0052R1577,PZc,15.0,EE0104R1998,PZc,20.0,EE0103R1629,HSf,20.0,EE0128RR128,,,,,,,,,,,,,,,,,,,26.818706023859697,57.65295361829707
1.068054,13.73631,148,323,LV,LV0006,LV,6.0,LV6,LV,6.0,LVj2PDe4 [LV6],LVj,78.0,LV-SMU12,PDe,22.0,LV10,,,,,,,,,,,,,,,,,,,,,,,,,25.874017138615987,57.08311694414459
0.005954,0.402711,149,142,EE,EE0129,EE,129.0,EE129,EE,129.0,LVj3PLe4GLe4HSs5 [EE129],LVj,45.0,EE0125R0348,PLe,20.0,EE0052R1819,GLe,20.0,EE0052R1781,HSs,15.0,EE0129RR129,,,,,,,,,,,,,,,,,,,27.338870431624095,57.60915729429276
0.01863,0.620462,150,143,EE,EE0130,EE,130.0,EE130,EE,130.0,PZh3HSf3PZc5 [EE130],PZh,45.0,EE0052R1882,HSf,40.0,EE0130RR130,PZc,15.0,EE0103R1629,,,,,,,,,,,,,,,,,,,,,,27.205002875920762,57.5967638384924
0.806911,5.306026,151,324,LV,LV0004,LV,4.0,LV4,LV,4.0,LVh3LVj5ARh5LVh5LVh5 [LV4],LVh,52.0,LV5,LVj,18.0,LV-SMU12,ARh,7.0,LV1,LVh,15.0,LV5,LVh,8.0,LV5,,,,,,,,,,,,,,,,22.76927430260569,56.92145251918002
0.022817,0.950424,152,325,LV,LV0011,LV,11.0,LV11,LV,11.0,PDg1 [LV11],PDg,100.0,LT0355000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.57405419289822,57.39401830497147
0.002757,0.236216,153,326,LV,LV0010,LV,10.0,LV10,LV,10.0,HSf1 [LV10],HSf,100.0,LV8,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.591429786967627,57.40204574413777
1.458542,7.972198,154,327,LV,LV0008,LV,8.0,LV8,LV,8.0,LVg4HSf4PZg4LVj4 [LV8],LVg,26.0,LV7,HSf,26.0,LV8,PZg,27.0,LV-SMU4A,LVj,21.0,LV-SMU12,,,,,,,,,,,,,,,,,,,26.652294314049264,56.68506699778872
0.015233,0.496512,155,328,LV,LV0012,LV,12.0,LV12,LV,12.0,PDe1PDg5 [LV12],PDe,90.0,LV10,PDg,10.0,LT0355000001,,,,,,,,,,,,,,,,,,,,,,,,,27.78627423953023,57.2856975972148
0.438846,3.897676,156,329,LV,LV0003,LV,3.0,LV3,LV,3.0,LVj3LVh4PDe4 [LV3],LVj,42.0,LV-SMU12,LVh,25.0,LV5,PDe,33.0,LV-SMU17,,,,,,,,,,,,,,,,,,,,,,21.597602764852194,56.61311140329765
0.081679,2.003041,157,330,LV,LV0013,LV,13.0,LV13,LV,13.0,PDe1PDg5HSf5 [LV13],PDe,80.0,LV10,PDg,10.0,LT0355000001,HSf,10.0,LV8,,,,,,,,,,,,,,,,,,,,,,27.906545912049754,56.676388450761415
1.179378,7.285768,158,331,LV,LV0009,LV,9.0,LV9,LV,9.0,LVj1PZh5ARh5 [LV9],LVj,84.0,LV-SMU12,PZh,8.0,LV-SMU4,ARh,8.0,LV1,,,,,,,,,,,,,,,,,,,,,,27.129609976727284,56.20324955158513
0.068408,2.182892,159,145,LT,LT0002,LT,2.0,LT2,LT,2.0,LVj3PDg4CMg5LVh5 [LT2],LVj,40.0,LV-SMU12,PDg,30.0,LT0355000001,CMg,15.0,LT0484000001,LVh,15.0,LT0269000001,,,,,,,,,,,,,,,,,,,24.793397468441494,56.28072464965387
0.022849,1.021076,160,332,LV,LV0014,LV,14.0,LV14,LV,14.0,LVj1 [LV14],LVj,100.0,LV-SMU12,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.122111475539093,56.22776764384241
0.024927,0.754765,161,146,LT,LT0003,LT,3.0,LT3,LT,3.0,PDg1 [LT3],PDg,100.0,LT0355000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.18774881587891,56.33194435044832
0.076659,2.002912,162,147,LT,LT0004,LT,4.0,LT4,LT,4.0,PDe2PDg5HSs5 [LT4],PDe,70.0,LT0868000001,PDg,15.0,LT0355000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,22.181666869897274,56.258069023448435
0.015368,0.711575,163,148,LT,LT0006,LT,6.0,LT6,LT,6.0,LVg1CMg5 [LT6],LVg,85.0,LT0671000001,CMg,15.0,LT0253000002,,,,,,,,,,,,,,,,,,,,,,,,,22.965199227017127,56.33990529113427
0.047734,1.485583,164,149,LT,LT0005,LT,5.0,LT5,LT,5.0,LVg1 [LT5],LVg,100.0,LT0671000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49562398985944,56.31896349223504
0.086608,2.409884,165,150,LT,LT0008,LT,8.0,LT8,LT,8.0,LVg1LVk5 [LT8],LVg,85.0,LT0671000001,LVk,15.0,LT0253000003,,,,,,,,,,,,,,,,,,,,,,,,,23.285558268227483,56.247415743646926
0.139829,2.860334,166,151,LT,LT0009,LT,9.0,LT9,LT,9.0,LVg2CMg5LVh5 [LT9],LVg,70.0,LT0671000001,CMg,15.0,LT0253000002,LVh,15.0,LT0269000001,,,,,,,,,,,,,,,,,,,,,,22.727496122309226,56.18568747204112
0.012009,0.758577,167,152,LT,LT0010,LT,10.0,LT10,LT,10.0,LVg1CMg5 [LT10],LVg,85.0,LT0671000001,CMg,15.0,LT0253000002,,,,,,,,,,,,,,,,,,,,,,,,,23.826798210044654,56.320115741255776
0.026177,0.900273,168,153,LT,LT0007,LT,7.0,LT7,LT,7.0,LVj3PDe4LVh4 [LT7],LVj,42.0,LV-SMU12,PDe,33.0,LT0868000001,LVh,25.0,LT0269000001,,,,,,,,,,,,,,,,,,,,,,21.766084562163236,56.297328061429376
0.090588,2.233372,169,154,LT,LT0011,LT,11.0,LT11,LT,11.0,LVg1CMg4 [LT11],LVg,80.0,LT0671000001,CMg,20.0,LT0253000002,,,,,,,,,,,,,,,,,,,,,,,,,23.58897475657575,56.20998578464241
0.026989,0.904081,170,155,LT,LT0012,LT,12.0,LT12,LT,12.0,CMg1LVg5 [LT12],CMg,85.0,LT0253000002,LVg,15.0,LT0671000001,,,,,,,,,,,,,,,,,,,,,,,,,24.606079125448545,56.24761581271816
0.012086,0.731023,171,156,LT,LT0015,LT,15.0,LT15,LT,15.0,LVg1 [LT15],LVg,100.0,LT0671000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.07688184446001,56.25964406088196
0.173399,2.332492,172,157,LT,LT0014,LT,14.0,LT14,LT,14.0,LVg2PDg5CMg5 [LT14],LVg,70.0,LT0671000001,PDg,15.0,LT0355000001,CMg,15.0,LT0253000002,,,,,,,,,,,,,,,,,,,,,,24.925072087948074,56.04195873852561
0.042656,1.258571,173,158,LT,LT0013,LT,13.0,LT13,LT,13.0,PDg1PDd5 [LT13],PDg,85.0,LT0355000001,PDd,15.0,LT0861000001,,,,,,,,,,,,,,,,,,,,,,,,,21.820436653114996,56.19138974799633
0.019691,0.710932,174,159,LT,LT0017,LT,17.0,LT17,LT,17.0,CMg2LVh5LVg5 [LT17],CMg,70.0,LT0253000002,LVh,15.0,LT0269000001,LVg,15.0,LT0671000001,,,,,,,,,,,,,,,,,,,,,,22.929952291360024,56.25545172684672
0.033462,0.951961,175,160,LT,LT0016,LT,16.0,LT16,LT,16.0,PDg1PDd5 [LT16],PDg,85.0,LT0355000001,PDd,15.0,LT0861000001,,,,,,,,,,,,,,,,,,,,,,,,,21.58081444177731,56.19733006009576
0.033571,0.93261,176,161,LT,LT0018,LT,18.0,LT18,LT,18.0,CMg1LVg5 [LT18],CMg,85.0,LT0484000001,LVg,15.0,LT0671000001,,,,,,,,,,,,,,,,,,,,,,,,,24.24841746413917,56.18489757150848
0.03429,1.507774,177,162,LT,LT0020,LT,20.0,LT20,LT,20.0,LVk1CMg5 [LT20],LVk,85.0,LT0253000003,CMg,15.0,LT0484000001,,,,,,,,,,,,,,,,,,,,,,,,,24.35587842226365,56.11415985754133
0.071812,1.435331,178,163,LT,LT0019,LT,19.0,LT19,LT,19.0,CMg1 [LT19],CMg,100.0,LT0253000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.934008323345477,56.15233079467945
0.010896,0.587101,179,164,LT,LT0021,LT,21.0,LT21,LT,21.0,LVg1PDd5 [LT21],LVg,85.0,LT0671000001,PDd,15.0,LT0861000001,,,,,,,,,,,,,,,,,,,,,,,,,21.350282492362798,56.188706922558644
0.016603,0.679771,180,165,LT,LT0023,LT,23.0,LT23,LT,23.0,CMg1LVk5 [LT23],CMg,85.0,LT0484000001,LVk,15.0,LT0253000003,,,,,,,,,,,,,,,,,,,,,,,,,24.33306061023086,56.11762327822854
0.057649,1.734864,181,166,LT,LT0022,LT,22.0,LT22,LT,22.0,PDg1 [LT22],PDg,100.0,LT0355000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36161373234167,56.046257765896186
0.101913,2.456355,182,167,LT,LT0024,LT,24.0,LT24,LT,24.0,PDd1PDg5 [LT24],PDd,85.0,LT0861000001,PDg,15.0,LT0355000001,,,,,,,,,,,,,,,,,,,,,,,,,21.88985075584229,55.90876149705904
0.058693,1.159633,183,333,LV,LV0015,LV,15.0,LV15,LV,15.0,PDj1 [LV15],PDj,100.0,BYW21/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.767753178857483,56.08333335483247
0.033385,1.276511,184,168,LT,LT0025,LT,25.0,LT25,LT,25.0,PDg1 [LT25],PDg,100.0,LT0355000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.292291737844682,56.0839730849935
0.013099,0.534586,185,169,LT,LT0026,LT,26.0,LT26,LT,26.0,PDg1HSs5 [LT26],PDg,85.0,LT0355000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,,,,21.909473837492264,56.139465512570666
0.058589,1.805351,186,170,LT,LT0027,LT,27.0,LT27,LT,27.0,LVg1CMg5 [LT27],LVg,85.0,LT0484000002,CMg,15.0,LT0253000002,,,,,,,,,,,,,,,,,,,,,,,,,24.512420899889054,56.051159366650474
0.030959,0.973941,187,171,LT,LT0028,LT,28.0,LT28,LT,28.0,LVg3PDe3HSs5 [LT28],LVg,45.0,LT0252500001,PDe,40.0,LT0868000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,25.433240893882303,56.09821889115244
0.033044,1.036134,188,674,BY,BY8281,BY,8281.0,BY8281,BY,8281.0,PDe1PDj5 [BY8281],PDe,85.0,BYW54/3,PDj,15.0,BYW21/M,,,,,,,,,,,,,,,,,,,,,,,,,28.006925292278403,56.0392085504979
0.006978,0.341828,189,172,LT,LT0029,LT,29.0,LT29,LT,29.0,PDg1HSs5 [LT29],PDg,85.0,LT0355000001,HSs,15.0,LT0671000002,,,,,,,,,,,,,,,,,,,,,,,,,22.204155198913135,56.0892110992491
0.16402,3.092903,190,173,LT,LT0030,LT,30.0,LT30,LT,30.0,PDe1PDg5 [LT30],PDe,85.0,LT0868000001,PDg,15.0,LT0355000001,,,,,,,,,,,,,,,,,,,,,,,,,25.62840048205363,55.94180443497822
0.009043,0.438692,191,679,BY,BY1845,BY,1845.0,BY1845,BY,1845.0,PDe1 [BY1845],PDe,100.0,BYW155,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.22934402505098,56.08569388205375
0.154661,3.248071,192,174,LT,LT0031,LT,31.0,LT31,LT,31.0,CMg2LVg5LVh5 [LT31],CMg,70.0,LT0253000002,LVg,15.0,LT0671000001,LVh,15.0,LT0269000001,,,,,,,,,,,,,,,,,,,,,,23.14663148994427,55.996427051110835
0.012833,0.831199,193,680,BY,BY8274,BY,8274.0,BY8274,BY,8274.0,PDj1 [BY8274],PDj,100.0,BYW21/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.866262411446165,56.016787299785285
0.021451,0.62269,194,175,LT,LT0032,LT,32.0,LT32,LT,32.0,LVh1LPk5 [LT32],LVh,85.0,LT0269000001,LPk,15.0,LT1041000002,,,,,,,,,,,,,,,,,,,,,,,,,21.866472626284814,56.02424997661108
0.030221,1.322753,195,176,LT,LT0036,LT,36.0,LT36,LT,36.0,GLk2CMg5LVk5 [LT36],GLk,70.0,LT0253000001,CMg,15.0,LT0484000001,LVk,15.0,LT0253000003,,,,,,,,,,,,,,,,,,,,,,23.832561557017794,56.04688796829653
0.008616,0.701155,196,683,BY,BY1846,BY,1846.0,BY1846,BY,1846.0,PDe1 [BY1846],PDe,100.0,BYW16/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.416092333204325,56.061843071501805
